customer_id,annual_income,monthly_income,employment_type,employment_duration_years,loan_amount,loan_term_months,interest_rate,loan_purpose,residential_status,existing_debt,existing_emi,credit_history_years,credit_utilization,total_credit_accounts,previous_delinquencies,default
CUST104476,467000.0,38917.0,Self-Employed,9.2,282000.0,12.0,13.87,Personal Loan,Living with Family,80200.0,14785.0,4.9,0.4,5,0,0
CUST104477,92400.0,7700.0,Salaried,6.6,33000.0,24.0,14.44,Personal Loan,Rented,59300.0,606.0,2.1,0.9,4,0,0
CUST104478,1365900.0,113825.0,Professional,3.7,4923000.0,300.0,14.86,Home Loan,Owned,1087400.0,47578.0,16.3,53.1,3,1,1
CUST104479,228000.0,19000.0,Retired,29.0,29000.0,48.0,13.48,Medical Expenses,Owned,83900.0,2083.0,3.4,13.9,3,1,0
CUST104480,1136800.0,94733.0,Self-Employed,1.1,175000.0,12.0,11.9,Medical Expenses,Rented,538700.0,8646.0,2.0,20.4,2,2,0
CUST104481,90000.0,7500.0,Business Owner,8.4,223000.0,36.0,11.03,Business Loan,Rented,4500.0,1719.0,22.9,56.5,0,0,1
CUST104482,800600.0,66717.0,Professional,0.6,4242000.0,180.0,12.72,Home Loan,Living with Family,419200.0,17329.0,0.2,0.0,2,0,1
CUST104483,268000.0,22333.0,Salaried,1.7,1194000.0,240.0,14.54,Home Loan,Rented,54100.0,2121.0,2.7,2.7,4,0,1
CUST104484,354900.0,29575.0,Government Employee,2.9,154000.0,60.0,14.69,Personal Loan,Owned,155500.0,2731.0,4.6,55.4,1,0,0
CUST104485,323400.0,26950.0,Salaried,2.7,144000.0,36.0,13.46,Personal Loan,Owned,38200.0,10814.0,4.9,39.9,3,1,0
CUST104486,1873800.0,156150.0,Professional,8.5,636000.0,36.0,14.13,Personal Loan,Rented,124300.0,2001.0,4.0,0.0,4,0,0
CUST104487,487300.0,40608.0,Salaried,0.2,97000.0,12.0,9.47,Debt Consolidation,Rented,26200.0,3481.0,7.1,28.3,1,1,0
CUST104488,244200.0,20350.0,Salaried,9.1,60000.0,48.0,11.51,Vehicle Loan,Owned,62100.0,5682.0,3.4,41.9,4,1,0
CUST104489,90000.0,7500.0,Self-Employed,1.8,49000.0,48.0,15.15,Personal Loan,Owned,39500.0,3678.0,16.9,13.8,1,0,0
CUST104490,90000.0,7500.0,Self-Employed,5.2,53000.0,60.0,10.33,Vehicle Loan,Rented,43500.0,1601.0,7.6,6.2,3,0,0
CUST104491,442700.0,36892.0,Government Employee,7.6,187000.0,60.0,13.45,Personal Loan,Rented,159800.0,8950.0,4.0,0.9,3,0,0
CUST104492,223300.0,18608.0,Other,0.6,838000.0,300.0,13.17,Home Loan,Company Provided,113000.0,2140.0,0.2,56.6,4,0,1
CUST104493,391700.0,32642.0,Salaried,0.7,641000.0,12.0,12.64,Business Loan,Living with Family,95200.0,16319.0,2.2,61.0,3,0,1
CUST104494,90000.0,7500.0,Salaried,11.4,27000.0,12.0,15.17,Medical Expenses,Owned,67200.0,652.0,1.0,54.6,3,1,0
CUST104495,426200.0,35517.0,Salaried,3.9,864000.0,24.0,13.73,Business Loan,Living with Family,61500.0,13290.0,4.7,65.1,0,0,1
CUST104496,911100.0,75925.0,Self-Employed,3.3,281000.0,60.0,9.17,Debt Consolidation,Rented,306200.0,13244.0,3.5,66.2,3,0,0
CUST104497,1149100.0,95758.0,Self-Employed,1.0,606000.0,60.0,14.65,Personal Loan,Company Provided,730400.0,21367.0,3.3,4.6,1,0,0
CUST104498,171100.0,14258.0,Government Employee,0.8,126000.0,36.0,11.38,Business Loan,Rented,30600.0,6975.0,3.3,60.0,3,0,1
CUST104499,459200.0,38267.0,Professional,2.3,257000.0,48.0,8.64,Debt Consolidation,Owned,286500.0,5020.0,2.7,40.5,1,2,0
CUST104500,227900.0,18992.0,Salaried,8.2,474000.0,300.0,15.38,Home Loan,Owned,61400.0,8493.0,15.0,79.8,5,1,0
CUST104501,558300.0,46525.0,Self-Employed,6.1,126000.0,24.0,9.21,Medical Expenses,Company Provided,416500.0,6364.0,0.5,100.0,5,1,0
CUST104502,90000.0,7500.0,Self-Employed,0.8,15000.0,48.0,11.87,Consumer Durable,Company Provided,77200.0,4421.0,5.0,33.7,1,0,0
CUST104503,1172900.0,97742.0,Self-Employed,4.5,1067000.0,84.0,13.94,Education Loan,Rented,120700.0,23588.0,11.7,31.3,3,0,0
CUST104504,461300.0,38442.0,Salaried,0.3,212000.0,12.0,12.77,Personal Loan,Rented,98800.0,10409.0,3.9,29.6,0,0,0
CUST104505,418000.0,34833.0,Salaried,8.4,151000.0,60.0,11.0,Personal Loan,Rented,24600.0,10175.0,3.9,39.6,3,0,0
CUST104506,864100.0,72008.0,Salaried,3.2,2735000.0,60.0,9.82,Business Loan,Living with Family,490700.0,6221.0,1.5,43.1,7,0,1
CUST104507,445800.0,37150.0,Salaried,0.7,312000.0,24.0,10.57,Debt Consolidation,Rented,81000.0,7488.0,2.5,96.0,2,0,0
CUST104508,1120200.0,93350.0,Professional,4.0,354000.0,24.0,9.55,Personal Loan,Owned,29300.0,13174.0,1.6,41.1,0,0,0
CUST104509,254800.0,21233.0,Salaried,2.2,865000.0,300.0,12.6,Home Loan,Rented,83100.0,2190.0,5.7,28.5,1,1,0
CUST104510,90000.0,7500.0,Self-Employed,3.6,37000.0,24.0,11.25,Personal Loan,Rented,41500.0,1785.0,9.1,38.3,4,1,0
CUST104511,255900.0,21325.0,Self-Employed,9.8,1112000.0,360.0,8.59,Home Loan,Rented,23100.0,15562.0,5.5,19.9,3,2,1
CUST104512,987400.0,82283.0,Government Employee,7.9,64000.0,36.0,12.07,Medical Expenses,Living with Family,416100.0,32541.0,7.0,1.1,2,0,0
CUST104513,614600.0,51217.0,Salaried,7.7,467000.0,24.0,10.94,Vehicle Loan,Company Provided,248800.0,35247.0,1.9,34.7,1,1,1
CUST104514,521400.0,43450.0,Salaried,8.7,155000.0,60.0,13.86,Vehicle Loan,Owned,123700.0,3378.0,4.4,89.3,4,0,0
CUST104515,196100.0,16342.0,Salaried,2.0,219000.0,120.0,14.16,Education Loan,Living with Family,132200.0,3964.0,1.9,57.5,9,0,0
CUST104516,864500.0,72042.0,Self-Employed,18.0,756000.0,36.0,17.29,Vehicle Loan,Living with Family,42400.0,21919.0,6.2,27.4,4,0,0
CUST104517,97000.0,8083.0,Salaried,2.5,162000.0,60.0,15.07,Business Loan,Rented,22300.0,2304.0,4.7,45.7,2,1,0
CUST104518,90000.0,7500.0,Professional,22.3,15000.0,48.0,9.52,Personal Loan,Owned,3600.0,352.0,0.4,93.3,2,0,0
CUST104519,304700.0,25392.0,Salaried,2.0,25000.0,48.0,7.0,Personal Loan,Rented,119600.0,4804.0,0.7,42.4,1,0,0
CUST104520,958200.0,79850.0,Salaried,1.1,320000.0,24.0,8.14,Medical Expenses,Other,776300.0,4714.0,30.0,18.4,4,1,1
CUST104521,943500.0,78625.0,Salaried,3.3,15000.0,48.0,11.39,Vehicle Loan,Rented,209600.0,8469.0,3.0,39.5,1,0,0
CUST104522,651800.0,54317.0,Professional,0.0,2758000.0,180.0,7.85,Home Loan,Rented,303700.0,24828.0,0.3,52.1,4,2,1
CUST104523,415200.0,34600.0,Government Employee,3.9,1944000.0,300.0,11.03,Home Loan,Owned,69600.0,15454.0,8.9,47.2,3,1,1
CUST104524,90000.0,7500.0,Professional,8.6,122000.0,120.0,13.1,Education Loan,Rented,43500.0,2547.0,5.1,70.0,3,1,1
CUST104525,531200.0,44267.0,Self-Employed,0.2,167000.0,48.0,11.2,Personal Loan,Rented,62500.0,3230.0,3.0,40.2,1,0,0
CUST104526,989100.0,82425.0,Professional,8.4,702000.0,84.0,13.89,Vehicle Loan,Rented,875000.0,24655.0,1.0,0.0,2,0,0
CUST104527,1173700.0,97808.0,Business Owner,3.8,448000.0,12.0,11.05,Personal Loan,Living with Family,459600.0,18913.0,5.9,48.4,4,0,0
CUST104528,686800.0,57233.0,Salaried,2.1,91000.0,48.0,10.56,Debt Consolidation,Rented,289500.0,12836.0,0.0,46.9,1,0,0
CUST104529,421000.0,35083.0,Self-Employed,12.0,331000.0,36.0,18.47,Vehicle Loan,Owned,146000.0,3176.0,2.6,45.5,4,0,0
CUST104530,1205800.0,100483.0,Professional,0.1,553000.0,36.0,12.89,Medical Expenses,Owned,293300.0,77271.0,12.5,19.3,6,0,0
CUST104531,267800.0,22317.0,Salaried,4.4,541000.0,12.0,13.36,Business Loan,Owned,109500.0,1743.0,9.8,81.9,3,0,1
CUST104532,1022200.0,85183.0,Business Owner,2.9,178000.0,24.0,15.7,Medical Expenses,Owned,363200.0,9583.0,0.1,14.1,4,0,0
CUST104533,297100.0,24758.0,Self-Employed,4.5,1304000.0,180.0,15.81,Home Loan,Rented,66300.0,6826.0,0.2,16.4,2,0,1
CUST104534,683800.0,56983.0,Self-Employed,9.3,372000.0,36.0,11.83,Personal Loan,Living with Family,230300.0,19872.0,8.1,33.0,3,0,0
CUST104535,548400.0,45700.0,Salaried,5.9,434000.0,48.0,16.35,Debt Consolidation,Rented,145600.0,9008.0,0.2,67.2,5,0,0
CUST104536,741300.0,61775.0,Business Owner,1.0,561000.0,36.0,11.56,Debt Consolidation,Living with Family,239500.0,39053.0,0.4,68.1,5,1,0
CUST104537,708900.0,59075.0,Government Employee,1.1,72000.0,60.0,16.25,Debt Consolidation,Company Provided,398900.0,3897.0,5.9,52.1,5,0,0
CUST104538,90000.0,7500.0,Salaried,5.0,34000.0,24.0,9.05,Other,Owned,70100.0,2184.0,1.3,57.7,2,0,0
CUST104539,173100.0,14425.0,Salaried,4.4,132000.0,36.0,12.02,Vehicle Loan,Living with Family,69200.0,2426.0,3.1,9.3,2,1,0
CUST104540,379800.0,31650.0,Salaried,1.0,327000.0,48.0,13.71,Vehicle Loan,Owned,174100.0,13654.0,4.6,0.6,4,0,0
CUST104541,90000.0,7500.0,Salaried,11.6,29000.0,48.0,14.15,Medical Expenses,Owned,18000.0,2137.0,1.7,29.8,1,1,0
CUST104542,268600.0,22383.0,Other,10.1,157000.0,60.0,10.3,Personal Loan,Owned,140100.0,3261.0,2.7,57.5,2,0,0
CUST104543,350100.0,29175.0,Self-Employed,0.0,15000.0,36.0,7.72,Medical Expenses,Owned,137900.0,7355.0,1.0,58.1,3,1,0
CUST104544,790500.0,65875.0,Salaried,1.0,264000.0,60.0,14.47,Medical Expenses,Rented,218100.0,18137.0,0.3,18.9,4,0,0
CUST104545,487100.0,40592.0,Salaried,1.9,351000.0,48.0,12.34,Vehicle Loan,Living with Family,293900.0,18520.0,1.1,16.5,6,0,0
CUST104546,555900.0,46325.0,Other,2.8,2548000.0,240.0,11.75,Home Loan,Rented,263200.0,11675.0,13.1,63.7,3,0,0
CUST104547,528400.0,44033.0,Salaried,1.8,802000.0,84.0,18.29,Education Loan,Rented,103400.0,12268.0,1.1,42.2,2,0,0
CUST104548,605400.0,50450.0,Professional,1.2,168000.0,12.0,12.06,Debt Consolidation,Living with Family,26700.0,38080.0,2.8,0.0,7,0,0
CUST104549,484800.0,40400.0,Salaried,0.8,279000.0,12.0,11.35,Personal Loan,Living with Family,91000.0,22053.0,2.1,13.3,8,0,0
CUST104550,639700.0,53308.0,Salaried,4.5,2864000.0,180.0,7.24,Home Loan,Living with Family,334500.0,32411.0,8.9,48.7,9,0,1
CUST104551,1416000.0,118000.0,Business Owner,6.3,1744000.0,12.0,9.54,Business Loan,Living with Family,227200.0,27796.0,0.0,11.9,1,1,0
CUST104552,415600.0,34633.0,Salaried,4.0,47000.0,36.0,15.8,Medical Expenses,Rented,73500.0,14687.0,1.4,16.3,2,0,0
CUST104553,90000.0,7500.0,Business Owner,0.9,88000.0,60.0,10.68,Education Loan,Rented,49900.0,362.0,17.0,17.1,5,1,0
CUST104554,90000.0,7500.0,Salaried,5.3,60000.0,60.0,15.01,Vehicle Loan,Rented,39300.0,4212.0,1.9,57.2,5,0,0
CUST104555,720500.0,60042.0,Professional,0.1,289000.0,60.0,8.86,Personal Loan,Owned,133200.0,38122.0,5.1,37.8,7,0,0
CUST104556,90000.0,7500.0,Professional,19.0,247000.0,240.0,10.22,Home Loan,Living with Family,36300.0,1092.0,0.8,74.9,2,2,1
CUST104557,1887300.0,157275.0,Professional,8.3,1231000.0,60.0,10.14,Debt Consolidation,Company Provided,648600.0,77437.0,12.0,28.6,3,0,0
CUST104558,605200.0,50433.0,Salaried,1.2,1824000.0,300.0,14.53,Home Loan,Other,238500.0,3172.0,2.5,33.4,3,1,1
CUST104559,318600.0,26550.0,Business Owner,0.3,1580000.0,300.0,12.32,Home Loan,Owned,10400.0,10592.0,0.8,45.4,4,0,1
CUST104560,128100.0,10675.0,Other,1.8,711000.0,360.0,9.45,Home Loan,Owned,36800.0,121.0,0.1,24.3,2,0,1
CUST104561,717300.0,59775.0,Salaried,4.4,1811000.0,240.0,15.29,Home Loan,Owned,258000.0,22423.0,0.9,2.8,5,1,0
CUST104562,160500.0,13375.0,Salaried,5.4,573000.0,360.0,14.58,Home Loan,Living with Family,26500.0,3526.0,0.8,30.2,3,2,0
CUST104563,340000.0,28333.0,Professional,1.3,135000.0,48.0,14.09,Medical Expenses,Rented,96000.0,4435.0,4.9,21.5,2,0,0
CUST104564,250900.0,20908.0,Salaried,4.0,961000.0,180.0,13.94,Home Loan,Living with Family,98500.0,6681.0,4.5,35.2,3,1,1
CUST104565,768500.0,64042.0,Business Owner,0.4,276000.0,60.0,10.27,Education Loan,Company Provided,119300.0,6803.0,4.0,24.8,4,1,0
CUST104566,1241400.0,103450.0,Professional,6.7,5633000.0,300.0,17.03,Home Loan,Owned,318300.0,8154.0,7.7,47.9,5,1,1
CUST104567,760100.0,63342.0,Salaried,3.5,265000.0,24.0,12.68,Debt Consolidation,Rented,54100.0,676.0,8.7,30.3,4,0,0
CUST104568,918000.0,76500.0,Self-Employed,3.3,349000.0,48.0,13.86,Personal Loan,Living with Family,193100.0,7208.0,6.5,2.4,1,0,0
CUST104569,500300.0,41692.0,Self-Employed,2.5,101000.0,12.0,14.23,Personal Loan,Owned,342900.0,13510.0,1.0,24.3,2,2,0
CUST104570,715300.0,59608.0,Salaried,7.8,3186000.0,300.0,9.98,Home Loan,Rented,250700.0,21965.0,5.4,11.6,3,1,1
CUST104571,415800.0,34650.0,Government Employee,10.2,31000.0,12.0,19.07,Consumer Durable,Rented,79000.0,1587.0,4.1,80.3,2,1,0
CUST104572,90000.0,7500.0,Salaried,0.7,199000.0,12.0,12.91,Business Loan,Rented,90900.0,2953.0,0.4,39.0,5,0,1
CUST104573,275500.0,22958.0,Salaried,1.9,224000.0,120.0,13.11,Education Loan,Other,77100.0,5603.0,4.9,52.7,3,0,0
CUST104574,388700.0,32392.0,Government Employee,0.1,1136000.0,360.0,11.68,Home Loan,Owned,200500.0,20189.0,3.0,35.9,2,0,1
CUST104575,285700.0,23808.0,Salaried,1.6,1141000.0,300.0,16.68,Home Loan,Rented,89600.0,3105.0,1.8,78.3,4,0,1
CUST104576,372300.0,31025.0,Professional,1.3,15000.0,60.0,16.81,Consumer Durable,Company Provided,117700.0,1466.0,0.5,10.3,3,1,0
CUST104577,330100.0,27508.0,Salaried,0.3,1868000.0,300.0,13.51,Home Loan,Rented,214400.0,12354.0,3.5,20.6,1,0,1
CUST104578,748000.0,62333.0,Self-Employed,0.4,1172000.0,12.0,8.31,Business Loan,Living with Family,162400.0,6540.0,1.2,62.5,1,1,1
CUST104579,896000.0,74667.0,Salaried,5.8,148000.0,60.0,12.47,Medical Expenses,Company Provided,222700.0,15360.0,1.7,26.6,2,0,0
CUST104580,90000.0,7500.0,Business Owner,2.1,67000.0,36.0,12.79,Education Loan,Owned,43000.0,1358.0,0.2,21.5,6,0,0
CUST104581,191700.0,15975.0,Professional,5.4,68000.0,48.0,11.55,Personal Loan,Owned,104600.0,3467.0,3.4,25.6,5,0,1
CUST104582,391700.0,32642.0,Government Employee,2.3,1839000.0,360.0,9.85,Home Loan,Owned,145500.0,8808.0,1.0,80.5,4,0,1
CUST104583,503100.0,41925.0,Other,2.6,109000.0,48.0,8.03,Personal Loan,Owned,193700.0,6908.0,2.9,83.0,3,1,0
CUST104584,577000.0,48083.0,Business Owner,3.8,45000.0,12.0,17.71,Consumer Durable,Rented,544800.0,10075.0,3.4,47.0,1,1,0
CUST104585,501700.0,41808.0,Professional,0.4,122000.0,48.0,15.37,Medical Expenses,Owned,166900.0,16460.0,2.6,42.3,2,0,0
CUST104586,786700.0,65558.0,Self-Employed,5.4,4210000.0,360.0,13.11,Home Loan,Rented,192800.0,9793.0,16.8,55.2,6,1,1
CUST104587,741300.0,61775.0,Government Employee,0.4,556000.0,12.0,10.92,Debt Consolidation,Living with Family,32900.0,3522.0,5.2,46.6,4,1,0
CUST104588,688700.0,57392.0,Business Owner,0.6,405000.0,60.0,14.15,Personal Loan,Owned,393100.0,14521.0,4.9,41.9,3,0,0
CUST104589,386800.0,32233.0,Government Employee,0.5,137000.0,12.0,13.65,Personal Loan,Rented,100800.0,5265.0,0.9,28.1,3,0,0
CUST104590,520300.0,43358.0,Salaried,4.1,294000.0,12.0,11.72,Personal Loan,Owned,212700.0,1302.0,6.5,24.5,1,0,0
CUST104591,406700.0,33892.0,Self-Employed,1.2,332000.0,36.0,14.25,Debt Consolidation,Living with Family,79000.0,14556.0,4.8,48.9,4,1,0
CUST104592,767400.0,63950.0,Professional,3.5,349000.0,48.0,14.64,Personal Loan,Rented,268400.0,26962.0,9.3,41.1,3,3,1
CUST104593,316800.0,26400.0,Salaried,3.0,148000.0,12.0,15.2,Personal Loan,Owned,56000.0,4902.0,1.4,70.3,0,0,1
CUST104594,690500.0,57542.0,Salaried,2.4,180000.0,12.0,10.16,Personal Loan,Company Provided,487300.0,5938.0,0.2,32.3,2,0,0
CUST104595,337500.0,28125.0,Retired,19.6,1922000.0,300.0,14.38,Home Loan,Living with Family,182200.0,4545.0,3.9,17.6,4,1,1
CUST104596,914300.0,76192.0,Self-Employed,0.1,493000.0,24.0,16.77,Vehicle Loan,Rented,419700.0,34130.0,0.8,5.9,4,0,0
CUST104597,797400.0,66450.0,Salaried,2.4,346000.0,60.0,13.95,Personal Loan,Living with Family,167700.0,20621.0,1.2,21.1,6,1,0
CUST104598,569300.0,47442.0,Salaried,5.8,200000.0,24.0,20.07,Medical Expenses,Rented,277600.0,5839.0,0.6,6.4,3,0,1
CUST104599,318300.0,26525.0,Salaried,1.6,15000.0,60.0,12.42,Consumer Durable,Owned,68800.0,7376.0,5.8,63.2,2,0,0
CUST104600,1324200.0,110350.0,Business Owner,1.8,4554000.0,300.0,7.5,Home Loan,Rented,736000.0,10802.0,1.3,28.6,3,1,0
CUST104601,643100.0,53592.0,Government Employee,2.4,72000.0,24.0,10.28,Consumer Durable,Living with Family,164700.0,2767.0,3.5,21.1,5,0,0
CUST104602,870700.0,72558.0,Other,2.6,203000.0,48.0,10.86,Medical Expenses,Company Provided,377200.0,19829.0,1.4,48.6,0,2,0
CUST104603,886100.0,73842.0,Business Owner,1.1,434000.0,24.0,14.79,Debt Consolidation,Rented,253200.0,21585.0,6.0,80.9,3,0,0
CUST104604,1118600.0,93217.0,Business Owner,2.6,642000.0,36.0,15.66,Personal Loan,Rented,588100.0,25037.0,0.3,28.6,5,0,0
CUST104605,525500.0,43792.0,Salaried,8.9,66000.0,60.0,13.44,Medical Expenses,Living with Family,244200.0,10063.0,2.1,13.1,3,0,0
CUST104606,530200.0,44183.0,Government Employee,0.8,150000.0,84.0,13.94,Vehicle Loan,Living with Family,315700.0,8923.0,1.8,29.3,4,0,0
CUST104607,382700.0,31892.0,Salaried,3.5,100000.0,60.0,19.13,Personal Loan,Owned,97300.0,14529.0,6.7,0.0,4,0,0
CUST104608,526500.0,43875.0,Salaried,8.7,1090000.0,12.0,10.34,Business Loan,Rented,416700.0,6010.0,19.9,49.3,1,1,1
CUST104609,378200.0,31517.0,Retired,26.8,180000.0,24.0,12.77,Personal Loan,Owned,128400.0,10980.0,1.7,50.7,7,1,0
CUST104610,780900.0,65075.0,Government Employee,4.8,266000.0,12.0,11.55,Medical Expenses,Rented,339000.0,11204.0,3.4,28.3,6,0,0
CUST104611,530300.0,44192.0,Salaried,2.4,671000.0,120.0,9.24,Education Loan,Living with Family,118100.0,13644.0,2.6,13.4,4,0,0
CUST104612,422300.0,35192.0,Business Owner,0.3,280000.0,60.0,7.0,Vehicle Loan,Rented,161400.0,10843.0,1.1,90.8,4,2,1
CUST104613,369300.0,30775.0,Self-Employed,0.0,101000.0,60.0,17.15,Personal Loan,Rented,42300.0,8290.0,6.6,11.0,3,0,0
CUST104614,106000.0,8833.0,Salaried,1.2,28000.0,12.0,10.55,Debt Consolidation,Rented,55700.0,2073.0,2.0,21.5,1,0,0
CUST104615,881900.0,73492.0,Salaried,2.1,142000.0,24.0,12.2,Personal Loan,Owned,602800.0,41054.0,2.5,38.8,4,1,0
CUST104616,309300.0,25775.0,Salaried,12.0,67000.0,48.0,14.38,Medical Expenses,Living with Family,76000.0,9775.0,1.0,56.9,3,1,0
CUST104617,887000.0,73917.0,Self-Employed,3.0,1871000.0,24.0,9.19,Business Loan,Rented,214100.0,26187.0,1.2,34.7,4,0,0
CUST104618,610600.0,50883.0,Self-Employed,3.6,235000.0,24.0,10.33,Personal Loan,Living with Family,153800.0,10588.0,0.6,38.8,2,0,0
CUST104619,621500.0,51792.0,Self-Employed,4.1,376000.0,84.0,12.93,Vehicle Loan,Rented,376300.0,15621.0,4.5,51.5,4,0,0
CUST104620,419500.0,34958.0,Salaried,1.0,15000.0,36.0,11.6,Consumer Durable,Living with Family,184400.0,12753.0,2.7,100.0,2,1,0
CUST104621,392400.0,32700.0,Government Employee,0.4,100000.0,48.0,8.92,Consumer Durable,Owned,115900.0,13984.0,4.1,25.3,4,0,0
CUST104622,118900.0,9908.0,Business Owner,1.3,27000.0,48.0,14.94,Personal Loan,Rented,82100.0,1005.0,2.3,26.8,3,0,0
CUST104623,895700.0,74642.0,Government Employee,10.6,330000.0,48.0,11.51,Personal Loan,Rented,442500.0,14807.0,0.6,35.6,1,1,0
CUST104624,479600.0,39967.0,Salaried,0.5,240000.0,48.0,13.44,Personal Loan,Living with Family,251800.0,22570.0,1.4,52.9,2,0,0
CUST104625,1375200.0,114600.0,Business Owner,1.4,1978000.0,60.0,13.18,Business Loan,Rented,282800.0,4523.0,0.8,93.6,6,0,0
CUST104626,827000.0,68917.0,Government Employee,1.7,189000.0,36.0,16.1,Personal Loan,Owned,424800.0,13253.0,2.7,35.6,2,0,0
CUST104627,343200.0,28600.0,Salaried,4.8,162000.0,60.0,14.13,Personal Loan,Rented,199100.0,3591.0,0.3,50.2,8,0,0
CUST104628,560100.0,46675.0,Salaried,3.7,1060000.0,120.0,10.24,Home Loan,Living with Family,100100.0,15210.0,5.1,0.0,5,0,0
CUST104629,461700.0,38475.0,Salaried,4.7,94000.0,12.0,16.72,Consumer Durable,Owned,105100.0,6014.0,2.7,39.4,7,0,0
CUST104630,149100.0,12425.0,Salaried,4.5,572000.0,180.0,11.49,Home Loan,Rented,44600.0,3038.0,0.0,37.7,6,1,1
CUST104631,425800.0,35483.0,Self-Employed,4.5,499000.0,24.0,10.4,Business Loan,Living with Family,213400.0,23978.0,0.5,60.4,1,0,1
CUST104632,602800.0,50233.0,Salaried,0.6,83000.0,24.0,9.92,Personal Loan,Owned,191700.0,19446.0,0.3,26.6,2,0,0
CUST104633,320300.0,26692.0,Salaried,17.3,141000.0,120.0,7.0,Education Loan,Rented,11800.0,13621.0,16.9,11.1,3,1,0
CUST104634,505100.0,42092.0,Business Owner,6.1,296000.0,24.0,11.05,Vehicle Loan,Living with Family,31300.0,23338.0,9.2,43.1,1,1,1
CUST104635,404900.0,33742.0,Salaried,1.6,394000.0,12.0,14.27,Debt Consolidation,Owned,289100.0,12151.0,3.4,3.7,4,2,1
CUST104636,999000.0,83250.0,Salaried,6.7,1608000.0,36.0,8.64,Business Loan,Owned,434500.0,34149.0,1.9,20.3,1,0,0
CUST104637,90000.0,7500.0,Business Owner,10.4,36000.0,12.0,18.47,Personal Loan,Rented,13500.0,991.0,4.2,39.2,4,0,0
CUST104638,580400.0,48367.0,Salaried,11.8,2300000.0,120.0,7.0,Home Loan,Rented,437400.0,30124.0,3.8,0.0,5,0,1
CUST104639,384100.0,32008.0,Salaried,9.1,271000.0,60.0,10.49,Personal Loan,Living with Family,176000.0,4909.0,7.3,32.4,2,0,0
CUST104640,283400.0,23617.0,Salaried,2.9,80000.0,60.0,8.24,Personal Loan,Rented,85400.0,3085.0,9.6,72.8,1,0,0
CUST104641,377800.0,31483.0,Salaried,1.4,73000.0,48.0,15.94,Consumer Durable,Rented,196900.0,10543.0,0.6,2.6,6,0,0
CUST104642,767000.0,63917.0,Self-Employed,1.5,2318000.0,180.0,15.09,Home Loan,Rented,116300.0,5319.0,4.9,23.0,3,0,0
CUST104643,638400.0,53200.0,Salaried,12.8,207000.0,12.0,12.15,Debt Consolidation,Owned,66300.0,2473.0,1.1,50.9,2,0,0
CUST104644,498400.0,41533.0,Salaried,8.7,168000.0,24.0,8.45,Personal Loan,Rented,322300.0,2111.0,0.4,55.9,1,1,0
CUST104645,568500.0,47375.0,Other,2.7,272000.0,12.0,9.16,Debt Consolidation,Owned,223500.0,4694.0,1.5,39.3,3,2,0
CUST104646,803800.0,66983.0,Government Employee,2.3,515000.0,24.0,13.8,Debt Consolidation,Other,311100.0,13220.0,1.0,33.9,1,0,0
CUST104647,662300.0,55192.0,Salaried,2.2,15000.0,120.0,10.84,Education Loan,Owned,395300.0,17952.0,1.6,74.4,2,0,1
CUST104648,308000.0,25667.0,Salaried,4.3,115000.0,24.0,11.2,Personal Loan,Owned,116800.0,14137.0,1.7,42.7,4,0,0
CUST104649,697800.0,58150.0,Self-Employed,12.3,244000.0,24.0,12.76,Debt Consolidation,Living with Family,537400.0,6408.0,0.2,14.7,3,0,0
CUST104650,649800.0,54150.0,Government Employee,1.4,207000.0,24.0,11.68,Debt Consolidation,Owned,74600.0,13590.0,6.9,40.6,2,0,0
CUST104651,451400.0,37617.0,Professional,5.8,70000.0,12.0,7.4,Personal Loan,Rented,133600.0,9894.0,2.3,35.0,4,0,0
CUST104652,90000.0,7500.0,Salaried,3.6,15000.0,60.0,8.74,Consumer Durable,Company Provided,23100.0,5339.0,6.4,28.3,1,0,0
CUST104653,90000.0,7500.0,Salaried,3.5,33000.0,60.0,8.82,Debt Consolidation,Living with Family,36000.0,1724.0,3.4,1.0,3,1,0
CUST104654,468200.0,39017.0,Salaried,11.7,134000.0,24.0,10.67,Personal Loan,Owned,113400.0,9925.0,0.6,37.8,3,0,0
CUST104655,609600.0,50800.0,Government Employee,9.6,935000.0,360.0,13.29,Home Loan,Owned,176700.0,1165.0,0.1,50.8,4,0,0
CUST104656,313600.0,26133.0,Government Employee,5.4,1135000.0,180.0,13.16,Home Loan,Rented,170000.0,1366.0,1.4,54.5,2,0,1
CUST104657,722000.0,60167.0,Salaried,2.2,290000.0,48.0,16.8,Vehicle Loan,Rented,53600.0,10434.0,0.2,38.2,3,2,0
CUST104658,560900.0,46742.0,Self-Employed,3.5,51000.0,60.0,8.5,Debt Consolidation,Owned,160600.0,18861.0,0.5,38.8,6,1,0
CUST104659,800900.0,66742.0,Salaried,0.1,291000.0,48.0,13.98,Debt Consolidation,Owned,596500.0,7857.0,1.2,25.7,3,1,0
CUST104660,922300.0,76858.0,Business Owner,5.2,216000.0,60.0,10.48,Personal Loan,Living with Family,376000.0,17170.0,3.4,59.3,5,2,0
CUST104661,336700.0,28058.0,Government Employee,9.7,205000.0,48.0,19.32,Vehicle Loan,Rented,152300.0,8618.0,2.1,11.8,2,0,0
